Sink1;05/07/2019 08:00:30;1,000000
Sink1;05/07/2019 08:02:10;2,000000
Sink1;05/07/2019 08:03:50;3,000000
Sink1;05/07/2019 08:05:30;4,000000
Sink1;05/07/2019 08:07:10;5,000000
Sink1;05/07/2019 08:08:50;6,000000
Sink1;05/07/2019 08:10:30;7,000000
Sink1;05/07/2019 08:12:10;8,000000
Sink1;05/07/2019 08:13:50;9,000000
Sink1;05/07/2019 08:15:30;10,000000
